Clade,Family,Genus,Binomial,Bio01_mean,Bio04_mean,Bio05_mean,Bio06_mean,Bio12_mean,Bio15_mean,Bio16_mean,Bio17_mean
Serpentes,Colubridae,Telescopus,Telescopus semiannulatus,21.52746269,250.7086192,30.86554353,11.21193981,877.4951962,93.3977923,514.3867317,9.249464326
Serpentes,Colubridae,Telescopus,Telescopus tripolitanus,27.61425374,465.1989102,40.73641998,13.01368687,229.7770477,148.1989776,215.5289073,0.37789011
Serpentes,Colubridae,Telescopus,Telescopus dhara,24.79598056,273.757348,34.8805332,14.80014178,429.1266894,105.8834465,292.5651919,14.41974299
Serpentes,Colubridae,Boiga,Boiga multomaculata,19.19069254,583.8171035,29.62643308,5.653395343,1541.25634,65.46965173,790.8101632,108.2854688
Serpentes,Colubridae,Boiga,Boiga beddomei,24.56916669,187.3090455,33.92465769,16.15118573,1477.062888,100.4035951,1114.129012,28.53589579
Serpentes,Colubridae,Boiga,Boiga ceylonensis,25.22887583,169.5705626,33.45747521,17.74611884,1484.06025,93.70719825,1054.454936,49.93606604
Serpentes,Colubridae,Boiga,Boiga barnesii,24.22643236,72.2071817,28.34541114,19.94649204,2209.669297,42.07625995,909.4090849,264.6465517
Serpentes,Colubridae,Boiga,Boiga trigonata,21.45880563,616.1117098,36.17126509,5.82405,817.0642119,104.7085974,596.9812307,17.02420807
Serpentes,Colubridae,Boiga,Boiga irregularis,24.46673804,222.7728211,31.15626408,16.63412028,1639.16495,69.69212013,760.8316259,189.8318052
Serpentes,Colubridae,Boiga,Boiga dendrophila,25.26104996,44.85232656,28.70408872,22.03360952,2740.899836,35.91624208,1045.743606,380.9958094
Serpentes,Colubridae,Boiga,Boiga forsteni,25.85069612,352.0636017,36.80707493,13.87982981,1154.2567,115.6506564,898.7200469,20.12833512
Serpentes,Colubridae,Boiga,Boiga cynodon,25.33934083,42.72561362,28.74450963,22.1820539,2796.57662,32.97559403,1033.778632,412.1386916
Serpentes,Colubridae,Boiga,Boiga kraepelini,17.74388981,667.8259813,29.71607182,3.322082593,1473.487047,63.12834041,743.9558379,109.8573826
Serpentes,Colubridae,Lycodon,Lycodon nympha,26.44171459,256.3559926,35.98776849,17.18531727,1301.183409,93.90479859,804.9348277,129.9463265
Serpentes,Colubridae,Lycodon,Lycodon dumerilii,25.39654965,48.41877865,28.56018513,22.66080198,2396.09915,33.67034496,914.5019443,21.61705551
Serpentes,Colubridae,Lycodon,Lycodon bibonius,25.31095406,174.1120141,28.32120141,21.70706714,2966.759717,55.22261484,1250.853652,288.4594044
Serpentes,Colubridae,Lycodon,Lycodon alcalai,25.42265625,206.9351563,28.5328125,21.34453125,2927.507813,44.8125,272.475205,46.60526777
Serpentes,Colubridae,Lycodon,Lycodon chrysoprateros,25.71592742,175.9270161,28.70887097,22.08306452,3121.439516,54.39112903,853.2396449,154.5651308
Serpentes,Colubridae,Lycodon,Lycodon muelleri,25.36035308,116.5051243,29.28137323,21.30375276,2504.177112,69.05795757,1005.391107,474.9880395
Serpentes,Colubridae,Lycodon,Lycodon carinatus,24.6255277,62.29350907,28.54681399,20.68356952,2601.552274,40.4198791,1399.1875,219.3720238
Serpentes,Colubridae,Lycodon,Lycodon laoensis,22.41591121,267.778813,29.09071767,13.40245582,1696.68106,80.98706158,1456.780242,224.4979839
Serpentes,Colubridae,Lycodon,Lycodon anamallensis,26.95836685,98.78089191,31.07468891,22.85291047,1642.976001,64.30300666,256.5791815,17.1902592
Serpentes,Colubridae,Lycodon,Lycodon aulicus,24.33795783,453.3173056,36.16377642,10.56873102,1253.56625,110.6990956,267.5603059,7.646202642
Serpentes,Colubridae,Lycodon,Lycodon capucinus,24.28102072,185.6762429,29.87990608,17.49755287,2180.075916,60.18079573,827.0531532,283.8009009
Serpentes,Colubridae,Lycodon,Lycodon zawi,22.19553245,344.879573,29.44523562,9.865290492,2737.304986,89.11439555,1621.986157,135.4393469
Serpentes,Colubridae,Lycodon,Lycodon jara,20.10012333,445.7022112,28.80312159,6.556756718,2251.949284,94.10845356,784.7692308,129.6923077
Serpentes,Colubridae,Lycodon,Lycodon effraenis,25.23678293,34.6568848,28.65063073,22.10734229,2908.253644,26.21353396,1458.992933,217.7491166
Serpentes,Colubridae,Lycodon,Lycodon stormi,23.74309297,21.77884386,25.86152265,21.77442789,1956.750387,22.92786055,1341.551674,147.910402
Serpentes,Colubridae,Lycodon,Lycodon subcinctus,22.66726818,260.3872571,29.20590528,14.48374382,2032.949063,61.7260203,373.3640582,10.84298787
Serpentes,Colubridae,Lycodon,Lycodon futsingensis,21.41736839,531.2138622,30.65197763,8.781641882,1703.324016,66.59912685,1021.2527,287.229016
Serpentes,Colubridae,Lycodon,Lycodon flavozonatus,19.1945015,669.1076292,31.00010295,4.684805913,1621.711575,59.77275166,1009.945432,201.8002445
Serpentes,Colubridae,Lycodon,Lycodon paucifasciatus,24.82805928,283.8140385,30.81642559,17.38260715,2401.607862,87.79652143,867.0518858,98.61477996
Serpentes,Colubridae,Lycodon,Lycodon semicarinatus,22.10268535,433.3553999,28.64638062,14.8382662,2555.358144,33.01167542,517.2222222,15.2962963
Serpentes,Colubridae,Lycodon,Lycodon rufozonatus,11.74597911,908.9590279,27.30845043,-6.603182165,1090.059396,75.39223025,1451.694181,42.68277483
Serpentes,Colubridae,Lycodon,Lycodon butleri,23.87109189,52.64178103,27.97946002,19.65593675,2761.415722,33.33860382,1360.566285,152.6426497
Serpentes,Colubridae,Lycodon,Lycodon cavernicolus,26.22307692,59.06153846,29.66923077,23.40769231,2031.307692,42.46153846,1176.632813,239.8984375
Serpentes,Colubridae,Lycodon,Lycodon fasciatus,19.09328945,513.4633086,29.08499155,6.00945411,1692.802863,76.47116241,1042.161247,386.6661695
Serpentes,Colubridae,Lycodon,Lycodon liuchengchaoi,10.68148148,672.7481481,22.80740741,-3.522222222,816.1111111,89.48148148,918.52015,342.1153715
Serpentes,Colubridae,Lycodon,Lycodon multizonatus,8.015717115,730.3946684,21.92446475,-7.782699897,680.2626747,81.5725789,969.1706742,71.61424349
Serpentes,Colubridae,Lycodon,Lycodon synaptor,13.7086,459.036,22.5671,0.9465,797.307,86.118,867.7313395,34.93762352
Serpentes,Colubridae,Lycodon,Lycodon ruhstrati,18.04445917,673.0586464,30.08844795,3.679197959,1495.779279,63.40741046,967.6801782,47.39360969
Serpentes,Colubridae,Stegonotus,Stegonotus batjanensis,25.2952381,20.86190476,27.17619048,23.54285714,2485,17.19047619,801.952381,480.2857143
Serpentes,Colubridae,Mopanveldophis,Mopanveldophis zebrinus,22.48419467,284.0966792,33.36821877,9.51859984,395.619039,115.1011468,316.5855585,5.89427454
Serpentes,Colubridae,Bamanophis,Bamanophis dorri,28.23125173,258.109331,39.0481503,17.65818076,856.5026065,117.8982658,659.4649703,2.371398047
Serpentes,Colubridae,Macroprotodon,Macroprotodon brevis,16.36551327,568.3510038,31.40232562,4.121688688,517.2795083,58.98192783,800.9892473,254.5989247
Serpentes,Colubridae,Macroprotodon,Macroprotodon cucullatus,19.36289138,661.6405953,35.59823103,5.178402876,219.8583021,65.83192993,869.5700998,227.3887279
Serpentes,Colubridae,Macroprotodon,Macroprotodon mauritanicus,16.56691176,602.8490231,31.48233137,5.11492545,536.7586634,48.59494808,364.48656,70.96984397
Serpentes,Colubridae,Macroprotodon,Macroprotodon abubakeri,17.37094642,595.3895336,32.17504036,5.796857961,375.6809528,55.62472204,73.47623884,0.647611324
Serpentes,Colubridae,Hemerophis,Hemerophis socotrae,24.84147455,119.4534125,27.98813056,22.78735449,304.8326866,143.5727003,751.0195352,62.1989193
Serpentes,Colubridae,Lytorhynchus,Lytorhynchus diadema,25.3644378,633.7944134,40.60094818,9.013048875,85.29101304,138.5561202,945.9887574,5.963840522
Serpentes,Colubridae,Hemorrhois,Hemorrhois hippocrepis,16.20830809,595.5256842,31.56601181,3.836888886,481.2022555,52.87817547,777.8093656,57.2376525
Serpentes,Colubridae,Hemorrhois,Hemorrhois algirus,21.95665711,639.0869141,38.06138298,7.187271571,100.2376948,78.08786956,1051.474499,352.2617151
Serpentes,Colubridae,Hemorrhois,Hemorrhois nummifer,14.3716026,796.7508736,32.11434757,-1.407990887,452.0201952,75.5341299,947.5416667,98.83333333
Serpentes,Colubridae,Hemorrhois,Hemorrhois ravergieri,13.27031308,991.1985335,33.31794814,-6.213041699,283.1241758,67.49269708,325.5726197,34.03679438
Serpentes,Colubridae,Spalerosophis,Spalerosophis microlepis,17.95048185,911.965076,37.99292208,-0.960157122,339.787029,97.97922191,217.0158771,1.358055722
Serpentes,Colubridae,Spalerosophis,Spalerosophis diadema,23.6422737,679.0371788,39.36862966,6.831704381,138.1415827,134.1679833,108.3130259,3.375890682
Serpentes,Colubridae,Platyceps,Platyceps rhodorachis,18.85588781,771.5737558,36.10529325,1.620203936,227.1952147,91.11293876,734.917031,74.06787769
Serpentes,Colubridae,Platyceps,Platyceps karelini,15.80427738,974.1437548,36.02216604,-3.075144118,182.4757752,73.98289343,103.3706288,0.636905005
Serpentes,Colubridae,Platyceps,Platyceps elegantissimus,24.3897077,692.1151541,40.03527133,7.569715628,86.32782186,91.94884566,455.8313799,225.1465208
Serpentes,Colubridae,Platyceps,Platyceps florulentus,24.91465941,248.4960081,34.5119645,15.77638718,611.0610494,108.5906135,396.2475388,263.2922313
Serpentes,Colubridae,Platyceps,Platyceps variabilis,25.12559881,281.4507649,34.33465403,15.55288323,235.3824767,81.30806942,715.3696248,111.3210256
Serpentes,Colubridae,Platyceps,Platyceps ventromaculatus,24.54863519,583.6028615,38.59961741,7.949226105,621.8180846,126.8551931,385.8788833,23.67010185
Serpentes,Colubridae,Platyceps,Platyceps collaris,15.14838265,703.8589443,30.52261696,1.806987796,696.2521109,75.98047544,692.0725127,42.47023926
Serpentes,Colubridae,Platyceps,Platyceps najadum,15.49668091,851.7662207,33.92110707,-1.777677709,431.1836,74.87751665,818.033179,49.52573119
Serpentes,Colubridae,Dolichophis,Dolichophis caspius,10.34883438,938.2353502,28.65837414,-5.906314831,495.097319,24.3866494,177.3532282,83.52981276
Serpentes,Colubridae,Dolichophis,Dolichophis schmidti,12.12227277,885.4623362,31.35214204,-5.104296234,428.6574909,58.15780249,193.1593698,23.8066641
Serpentes,Colubridae,Hierophis,Hierophis andreanus,17.51798464,897.5043283,37.62130763,-1.01731426,503.9164102,106.2473603,362.2254132,175.1724129
Serpentes,Colubridae,Dolichophis,Dolichophis jugularis,14.48242243,860.2786729,33.55309123,-2.185845233,499.1983108,76.59150157,263.2357551,9.410768453
Serpentes,Colubridae,Eirenis,Eirenis hakkariensis,6.141619156,909.9194983,26.34344356,-11.08506271,673.8072976,62.54389966,286.9053015,11.85775805
Serpentes,Colubridae,Eirenis,Eirenis medus,16.71945127,898.6785484,35.98863842,-1.160579198,402.3343029,70.2729088,315.954739,7.675718875
Serpentes,Colubridae,Eirenis,Eirenis punctatolineatus,12.87267297,920.667672,33.04391174,-5.731276193,412.3568723,77.84783398,138.8382419,6.262945894
Serpentes,Colubridae,Eirenis,Eirenis eiselti,14.9268576,893.6023827,34.92864811,-1.691461461,600.2983184,69.72084186,307.8996061,9.08900583
Serpentes,Colubridae,Eirenis,Eirenis collaris,15.84980608,897.2002953,35.22266751,-2.344737442,332.3815398,76.16843574,344.9356506,24.07197062
Serpentes,Colubridae,Eirenis,Eirenis barani,15.49305644,781.4173451,32.88606412,0.406218821,714.6741416,64.35294691,383.4331961,23.86995216
Serpentes,Colubridae,Eirenis,Eirenis levantinus,16.50389145,707.7992605,32.04070726,2.616881919,747.7155597,74.61214637,307.6374002,18.37742303
Serpentes,Colubridae,Eirenis,Eirenis lineomaculatus,16.75817547,700.0648198,32.56745794,2.57807055,553.9772112,86.69903781,398.3778752,18.96602091
Serpentes,Colubridae,Eirenis,Eirenis rothii,16.9298995,695.1047249,32.88078382,2.493272444,437.4566943,91.74596939,214.7821642,9.277652672
Serpentes,Colubridae,Eirenis,Eirenis coronelloides,19.59366066,880.6285698,39.23166456,2.243268702,280.5634728,86.6574698,170.7442808,14.71093493
Serpentes,Colubridae,Eirenis,Eirenis decemlineatus,16.52163164,739.4360246,33.07444588,1.731123996,559.5953742,85.13239641,151.101888,0.104247518
Serpentes,Colubridae,Eirenis,Eirenis persicus,19.76239434,850.8268058,38.52332356,1.094295915,236.7100072,91.42296643,234.2760754,26.68398094
Serpentes,Colubridae,Eirenis,Eirenis aurolineatus,16.13469796,783.1253198,32.95110691,1.257192124,703.7632662,72.0990099,240.8183852,68.95172278
Serpentes,Colubridae,Eirenis,Eirenis modestus,13.09451796,846.3048455,31.50463423,-3.58101272,478.1425789,66.25141159,203.0983875,22.95546168
Serpentes,Colubridae,Orientocoluber,Orientocoluber spinalis,6.214768283,1251.308823,28.0740506,-18.11456375,370.7935596,89.17003584,393.941463,7.875304471
Serpentes,Colubridae,Hierophis,Hierophis cypriensis,15.54308483,548.319126,25.63583548,6.752956298,659.1120823,87.38663239,410.9043702,15.85398458
Serpentes,Colubridae,Hierophis,Hierophis viridiflavus,11.86709292,602.30599,25.33986213,0.647669744,900.3304102,24.5457773,1040.153846,47.46153846
Serpentes,Colubridae,Hierophis,Hierophis gemonensis,13.80288242,640.3857845,27.23022369,2.415351404,1012.758503,54.52167888,478.5480728,211.8162343
Serpentes,Colubridae,Scaphiophis,Scaphiophis albopunctatus,24.7491977,145.0576445,32.98796145,18.03929195,1304.165276,79.44662618,678.8189898,26.78902989
Serpentes,Colubridae,Thelotornis,Thelotornis capensis,21.70462603,237.6435512,30.79004649,11.8788724,950.7074557,94.18795832,565.9515757,10.62793383
Serpentes,Colubridae,Dispholidus,Dispholidus typus,23.02107618,200.3472459,31.71070385,14.49017173,1052.721649,85.56177756,585.4105382,28.26722009
Serpentes,Colubridae,Thrasops,Thrasops jacksonii,22.89913841,80.99250386,28.86909171,17.95495087,1585.480987,55.84977268,677.5836888,88.55309273
Serpentes,Colubridae,Philothamnus,Philothamnus thomensis,24.2150333,113.8543292,26.49828735,22.00837298,1064.219791,67.08753568,717.0289433,99.0592396
Serpentes,Colubridae,Philothamnus,Philothamnus girardi,25.09411765,147.6058824,27.77058824,22.31764706,1170.647059,77,752.235021,36.24916868
Serpentes,Colubridae,Philothamnus,Philothamnus carinatus,23.60420711,81.58513606,29.08426079,19.1487796,1677.163511,53.42248121,570.1933658,72.03120972
Serpentes,Colubridae,Philothamnus,Philothamnus heterodermus,24.01321834,90.41581262,29.65143237,19.31420034,1704.363476,57.72821161,767.1518988,140.148638
Serpentes,Colubridae,Philothamnus,Philothamnus hoplogaster,21.61155864,190.1077871,29.85761506,13.14460354,1093.665081,85.7391686,571.4568948,77.80957134
Serpentes,Colubridae,Philothamnus,Philothamnus natalensis,19.81899625,321.7180376,28.11515968,8.599524684,739.1436862,69.40252523,509.1796963,80.7281634
Serpentes,Colubridae,Philothamnus,Philothamnus semivariegatus,23.64083774,190.9097921,32.08287621,15.3938528,1103.153009,86.75100551,651.4690004,40.81978142
Serpentes,Colubridae,Philothamnus,Philothamnus angolensis,22.55378918,156.1488446,30.23850917,15.21461895,1291.109414,78.28405777,899.7566124,170.7485063
Serpentes,Colubridae,Philothamnus,Philothamnus nitidus,23.59648006,75.43376318,28.75519153,19.28656322,1740.207412,51.78205241,962.7028275,191.6469777
Serpentes,Colubridae,Hapsidophrys,Hapsidophrys smaragdinus,23.91219536,80.81873192,29.41304206,19.186358,1711.458291,56.72742357,997.563754,110.8431617
Serpentes,Colubridae,Hapsidophrys,Hapsidophrys principis,24.4357433,111.5127539,26.69171405,22.28432169,1194.329813,65.62875711,840.8771186,265.0505448
Serpentes,Colubridae,Hapsidophrys,Hapsidophrys lineatus,23.65438299,73.46912859,28.71628382,19.37638777,1745.102024,50.62344015,963.4186479,176.422894
Serpentes,Colubridae,Oligodon,Oligodon taeniolatus,23.12025446,542.7396225,37.18569026,8.564919807,878.7047621,110.0233115,1041.452245,148.1151045
Serpentes,Colubridae,Oligodon,Oligodon calamarius,26.67930693,97.72731536,30.80384823,22.55787249,1674.718752,63.26910623,958.8721365,6.867712123
Serpentes,Colubridae,Oligodon,Oligodon sublineatus,26.11431539,75.43008138,29.97948377,22.09199442,1993.19035,45.89311132,806.389136,123.5309405
Serpentes,Colubridae,Oligodon,Oligodon arnensis,24.95924827,463.2461998,37.45337945,10.9849121,1017.298854,116.4222686,959.1710738,6.696756546
Serpentes,Colubridae,Oligodon,Oligodon modestus,26.13733201,61.55332216,29.22874534,23.50364874,2352.020757,56.22032623,859.1748856,161.331436
Serpentes,Colubridae,Oligodon,Oligodon venustus,21.48331246,123.6518932,28.60770787,15.03714231,1890.892282,76.96541093,1437.475857,7.262542506
Serpentes,Colubridae,Oligodon,Oligodon octolineatus,25.28256292,35.1093822,28.65575361,22.16345209,2878.355373,28.83117829,1072.20888,50.49875902
Serpentes,Colubridae,Oligodon,Oligodon chinensis,18.41355763,669.601847,30.31173129,3.694183991,1464.094869,64.28901565,268.6676061,20.9218618
Serpentes,Colubridae,Oligodon,Oligodon formosanus,19.13288685,632.3401459,30.31604939,5.258060603,1612.749473,61.71252992,799.8361229,19.65716311
Serpentes,Colubridae,Oligodon,Oligodon ocellatus,24.64690053,147.5890755,30.07599053,18.56369952,2313.704558,76.16669211,752.1919875,109.5335013
Serpentes,Colubridae,Oligodon,Oligodon barroni,24.70014098,142.9243992,29.71920256,18.93300363,1878.234211,75.49097918,983.5510816,3.651854748
Serpentes,Colubridae,Oligodon,Oligodon taeniatus,25.49449034,181.7075228,31.34875055,18.26531769,1835.361148,80.3062443,855.7390987,321.8203022
Serpentes,Colubridae,Oligodon,Oligodon cyclurus,23.71626929,356.0986312,31.89209217,11.26180422,2316.030623,93.91864132,1058.853292,311.8524565
Serpentes,Colubridae,Oligodon,Oligodon splendidus,25.35855375,325.9372559,35.01824732,13.05099371,1108.428092,86.75116226,1475.15743,27.90122079
Serpentes,Colubridae,Oligodon,Oligodon torquatus,24.77720432,330.1229286,33.75330026,12.48485178,1492.91645,91.43071188,1017.096816,452.2338019
Serpentes,Colubridae,Oligodon,Oligodon planiceps,26.52348156,203.1303697,35.53200366,16.5529837,2166.982195,102.2079955,1126.226186,10.08784137
Serpentes,Colubridae,Oligodon,Oligodon cruentatus,25.99669149,262.1347294,35.27008528,14.98061776,1759.063926,95.19392032,349.2127565,109.9609857
Serpentes,Colubridae,Oligodon,Oligodon theobaldi,26.03507243,317.5534824,36.47690048,13.63362374,720.9353811,86.15537412,1290.512558,72.98992289
Serpentes,Colubridae,Oligodon,Oligodon maculatus,25.11188931,44.39049694,28.43207215,22.27517136,2279.554388,32.91163227,1021.463796,57.08950325
Serpentes,Colubridae,Oligodon,Oligodon cinereus,22.41515438,349.2173543,30.29669387,11.57566894,1818.266791,83.09421362,352.6239434,66.15845249
Serpentes,Colubridae,Dendrelaphis,Dendrelaphis pictus,23.012672,249.8430934,29.49156836,14.54715809,2125.51814,67.8669845,1063.130285,165.7345405
Serpentes,Colubridae,Dendrelaphis,Dendrelaphis caudolineolatus,25.86083163,88.56958564,30.09048731,21.6216049,1784.580274,57.585089,845.3015465,189.2423986
Serpentes,Colubridae,Dendrelaphis,Dendrelaphis bifrenalis,26.61296767,187.9009942,34.43204977,19.39645253,1289.463696,85.63463837,872.2973482,38.8758673
Serpentes,Colubridae,Dendrelaphis,Dendrelaphis caudolineatus,25.26226984,35.18989979,28.66652517,22.14351381,2890.717262,26.84007644,1005.403992,467.7422374
Serpentes,Colubridae,Dendrelaphis,Dendrelaphis tristis,25.90178281,364.5059044,37.15287157,13.83561905,1225.301777,115.133637,949.9379031,18.93724537
